timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1603893657108,639,Configs/Users GET,200,OK,Sample Thread Group 1-450,text,true,,8223,0,10,10,http://config.lte.cx-shop-nonprod.us-east-1.aws.sysco.net/configs/users?userId=perfma008&namespaces=MSS,639,0,0
1603893657182,629,Configs/Users GET,200,OK,Sample Thread Group 1-446,text,true,,4491,0,10,10,http://config.lte.cx-shop-nonprod.us-east-1.aws.sysco.net/configs/users?userId=perfma025&namespaces=MSS,629,0,0
1603893657186,640,Configs/Users GET,200,OK,Sample Thread Group 1-443,text,true,,2866,0,10,10,http://config.lte.cx-shop-nonprod.us-east-1.aws.sysco.net/configs/users?userId=perfma113&namespaces=MSS,640,0,0
1603893657376,629,Configs/Users GET,200,OK,Sample Thread Group 1-444,text,true,,2866,0,10,10,http://config.lte.cx-shop-nonprod.us-east-1.aws.sysco.net/configs/users?userId=perfma113&namespaces=MSS,629,0,0
1603893657398,622,Configs/Users GET,200,OK,Sample Thread Group 1-447,text,true,,4491,0,10,10,http://config.lte.cx-shop-nonprod.us-east-1.aws.sysco.net/configs/users?userId=perfma025&namespaces=MSS,622,0,0
1603893657465,624,Configs/Users GET,200,OK,Sample Thread Group 1-448,text,true,,2866,0,10,10,http://config.lte.cx-shop-nonprod.us-east-1.aws.sysco.net/configs/users?userId=perfma098&namespaces=MSS,624,0,0
1603893657572,621,Configs/Users GET,200,OK,Sample Thread Group 1-449,text,true,,2866,0,10,10,http://config.lte.cx-shop-nonprod.us-east-1.aws.sysco.net/configs/users?userId=perfma098&namespaces=MSS,621,0,0
1603893657743,629,Configs/Users GET,200,OK,Sample Thread Group 1-445,text,true,,2866,0,10,10,http://config.lte.cx-shop-nonprod.us-east-1.aws.sysco.net/configs/users?userId=perfma113&namespaces=MSS,629,0,0
1603893657747,627,Configs/Users GET,200,OK,Sample Thread Group 1-451,text,true,,2866,0,10,10,http://config.lte.cx-shop-nonprod.us-east-1.aws.sysco.net/configs/users?userId=perfma048&namespaces=MSS,627,0,0
1603893657740,635,Configs/Users GET,200,OK,Sample Thread Group 1-442,text,true,,2663,0,10,10,http://config.lte.cx-shop-nonprod.us-east-1.aws.sysco.net/configs/users?userId=perfma151&namespaces=MSS,635,0,0
1603893657747,630,Configs/Users GET,200,OK,Sample Thread Group 1-450,text,true,,2257,0,10,10,http://config.lte.cx-shop-nonprod.us-east-1.aws.sysco.net/configs/users?userId=perfma140&namespaces=MSS,630,0,0
1603893657811,625,Configs/Users GET,200,OK,Sample Thread Group 1-446,text,true,,2866,0,10,10,http://config.lte.cx-shop-nonprod.us-east-1.aws.sysco.net/configs/users?userId=perfma113&namespaces=MSS,625,0,0
1603893657827,623,Configs/Users GET,200,OK,Sample Thread Group 1-443,text,true,,2663,0,10,10,http://config.lte.cx-shop-nonprod.us-east-1.aws.sysco.net/configs/users?userId=perfma151&namespaces=MSS,623,0,0
1603893658005,634,Configs/Users GET,200,OK,Sample Thread Group 1-444,text,true,,2663,0,10,10,http://config.lte.cx-shop-nonprod.us-east-1.aws.sysco.net/configs/users?userId=perfma151&namespaces=MSS,634,0,0
1603893658020,629,Configs/Users GET,200,OK,Sample Thread Group 1-447,text,true,,2866,0,10,10,http://config.lte.cx-shop-nonprod.us-east-1.aws.sysco.net/configs/users?userId=perfma113&namespaces=MSS,629,0,0
1603893658193,636,Configs/Users GET,200,OK,Sample Thread Group 1-449,text,true,,4491,0,10,10,http://config.lte.cx-shop-nonprod.us-east-1.aws.sysco.net/configs/users?userId=perfma025&namespaces=MSS,636,0,0
1603893658089,789,Configs/Users GET,200,OK,Sample Thread Group 1-448,text,true,,4491,0,10,10,http://config.lte.cx-shop-nonprod.us-east-1.aws.sysco.net/configs/users?userId=perfma025&namespaces=MSS,789,0,0
1603893658379,620,Configs/Users GET,200,OK,Sample Thread Group 1-450,text,true,,2866,0,10,10,http://config.lte.cx-shop-nonprod.us-east-1.aws.sysco.net/configs/users?userId=perfma098&namespaces=MSS,620,0,0
1603893658374,627,Configs/Users GET,200,OK,Sample Thread Group 1-451,text,true,,1243,0,10,10,http://config.lte.cx-shop-nonprod.us-east-1.aws.sysco.net/configs/users?userId=perfma153&namespaces=MSS,627,0,0
1603893658372,629,Configs/Users GET,200,OK,Sample Thread Group 1-445,text,true,,2663,0,10,10,http://config.lte.cx-shop-nonprod.us-east-1.aws.sysco.net/configs/users?userId=perfma151&namespaces=MSS,629,0,0
1603893658379,626,Configs/Users GET,200,OK,Sample Thread Group 1-452,text,true,,2866,0,10,10,http://config.lte.cx-shop-nonprod.us-east-1.aws.sysco.net/configs/users?userId=perfma048&namespaces=MSS,626,0,0
1603893658437,634,Configs/Users GET,200,OK,Sample Thread Group 1-446,text,true,,2663,0,10,10,http://config.lte.cx-shop-nonprod.us-east-1.aws.sysco.net/configs/users?userId=perfma151&namespaces=MSS,634,0,0
1603893658454,624,Configs/Users GET,200,OK,Sample Thread Group 1-453,text,true,,2866,0,10,10,http://config.lte.cx-shop-nonprod.us-east-1.aws.sysco.net/configs/users?userId=perfma048&namespaces=MSS,624,0,0
1603893658643,622,Configs/Users GET,200,OK,Sample Thread Group 1-454,text,true,,2866,0,10,10,http://config.lte.cx-shop-nonprod.us-east-1.aws.sysco.net/configs/users?userId=perfma048&namespaces=MSS,622,0,0
1603893658650,627,Configs/Users GET,200,OK,Sample Thread Group 1-447,text,true,,2663,0,10,10,http://config.lte.cx-shop-nonprod.us-east-1.aws.sysco.net/configs/users?userId=perfma151&namespaces=MSS,627,0,0
1603893658829,639,Configs/Users GET,200,OK,Sample Thread Group 1-449,text,true,,2866,0,10,10,http://config.lte.cx-shop-nonprod.us-east-1.aws.sysco.net/configs/users?userId=perfma113&namespaces=MSS,639,0,0
1603893658878,625,Configs/Users GET,200,OK,Sample Thread Group 1-448,text,true,,2866,0,10,10,http://config.lte.cx-shop-nonprod.us-east-1.aws.sysco.net/configs/users?userId=perfma113&namespaces=MSS,625,0,0
1603893658999,625,Configs/Users GET,200,OK,Sample Thread Group 1-450,text,true,,4491,0,10,10,http://config.lte.cx-shop-nonprod.us-east-1.aws.sysco.net/configs/users?userId=perfma025&namespaces=MSS,625,0,0
1603893659005,621,Configs/Users GET,200,OK,Sample Thread Group 1-452,text,true,,1243,0,10,10,http://config.lte.cx-shop-nonprod.us-east-1.aws.sysco.net/configs/users?userId=perfma153&namespaces=MSS,620,0,0
1603893659002,627,Configs/Users GET,200,OK,Sample Thread Group 1-455,text,true,,2866,0,10,10,http://config.lte.cx-shop-nonprod.us-east-1.aws.sysco.net/configs/users?userId=perfma048&namespaces=MSS,627,0,0
1603893659001,691,Configs/Users GET,200,OK,Sample Thread Group 1-451,text,true,,13015,0,10,10,http://config.lte.cx-shop-nonprod.us-east-1.aws.sysco.net/configs/users?userId=perfma031&namespaces=MSS,690,0,0
1603893659078,619,Configs/Users GET,200,OK,Sample Thread Group 1-453,text,true,,1243,0,10,10,http://config.lte.cx-shop-nonprod.us-east-1.aws.sysco.net/configs/users?userId=perfma153&namespaces=MSS,618,0,0
1603893659074,625,Configs/Users GET,200,OK,Sample Thread Group 1-456,text,true,,2866,0,10,10,http://config.lte.cx-shop-nonprod.us-east-1.aws.sysco.net/configs/users?userId=perfma048&namespaces=MSS,625,0,0
1603893659265,680,Configs/Users GET,200,OK,Sample Thread Group 1-454,text,true,,1243,0,10,10,http://config.lte.cx-shop-nonprod.us-east-1.aws.sysco.net/configs/users?userId=perfma153&namespaces=MSS,680,0,0
1603893659278,683,Configs/Users GET,200,OK,Sample Thread Group 1-457,text,true,,2866,0,10,10,http://config.lte.cx-shop-nonprod.us-east-1.aws.sysco.net/configs/users?userId=perfma048&namespaces=MSS,683,0,0
1603893659468,624,Configs/Users GET,200,OK,Sample Thread Group 1-449,text,true,,2663,0,10,10,http://config.lte.cx-shop-nonprod.us-east-1.aws.sysco.net/configs/users?userId=perfma151&namespaces=MSS,624,0,0
1603893659503,625,Configs/Users GET,200,OK,Sample Thread Group 1-448,text,true,,2663,0,10,10,http://config.lte.cx-shop-nonprod.us-east-1.aws.sysco.net/configs/users?userId=perfma151&namespaces=MSS,625,0,0
1603893659624,636,Configs/Users GET,200,OK,Sample Thread Group 1-450,text,true,,2866,0,10,10,http://config.lte.cx-shop-nonprod.us-east-1.aws.sysco.net/configs/users?userId=perfma113&namespaces=MSS,636,0,0
1603893659630,631,Configs/Users GET,200,OK,Sample Thread Group 1-455,text,true,,1243,0,10,10,http://config.lte.cx-shop-nonprod.us-east-1.aws.sysco.net/configs/users?userId=perfma153&namespaces=MSS,631,0,0
1603893659626,690,Configs/Users GET,200,OK,Sample Thread Group 1-452,text,true,,13015,0,10,10,http://config.lte.cx-shop-nonprod.us-east-1.aws.sysco.net/configs/users?userId=perfma031&namespaces=MSS,688,0,0
1603893659692,631,Configs/Users GET,200,OK,Sample Thread Group 1-451,text,true,,7939,0,10,10,http://config.lte.cx-shop-nonprod.us-east-1.aws.sysco.net/configs/users?userId=perfma058&namespaces=MSS,631,0,0
1603893659700,636,Configs/Users GET,200,OK,Sample Thread Group 1-456,text,true,,1243,0,10,10,http://config.lte.cx-shop-nonprod.us-east-1.aws.sysco.net/configs/users?userId=perfma153&namespaces=MSS,635,0,0
1603893659697,664,Configs/Users GET,200,OK,Sample Thread Group 1-453,text,true,,13015,0,10,10,http://config.lte.cx-shop-nonprod.us-east-1.aws.sysco.net/configs/users?userId=perfma031&namespaces=MSS,663,0,0
1603893659961,617,Configs/Users GET,200,OK,Sample Thread Group 1-457,text,true,,1243,0,10,10,http://config.lte.cx-shop-nonprod.us-east-1.aws.sysco.net/configs/users?userId=perfma153&namespaces=MSS,617,0,0
1603893659945,647,Configs/Users GET,200,OK,Sample Thread Group 1-454,text,true,,13015,0,10,10,http://config.lte.cx-shop-nonprod.us-east-1.aws.sysco.net/configs/users?userId=perfma031&namespaces=MSS,642,0,0
1603893660093,627,Configs/Users GET,200,OK,Sample Thread Group 1-458,text,true,,2866,0,10,10,http://config.lte.cx-shop-nonprod.us-east-1.aws.sysco.net/configs/users?userId=perfma048&namespaces=MSS,627,0,0
1603893660129,623,Configs/Users GET,200,OK,Sample Thread Group 1-459,text,true,,2866,0,10,10,http://config.lte.cx-shop-nonprod.us-east-1.aws.sysco.net/configs/users?userId=perfma048&namespaces=MSS,623,0,0
1603893660260,634,Configs/Users GET,200,OK,Sample Thread Group 1-450,text,true,,2663,0,10,10,http://config.lte.cx-shop-nonprod.us-east-1.aws.sysco.net/configs/users?userId=perfma151&namespaces=MSS,634,0,0
1603893660262,655,Configs/Users GET,200,OK,Sample Thread Group 1-455,text,true,,13015,0,10,10,http://config.lte.cx-shop-nonprod.us-east-1.aws.sysco.net/configs/users?userId=perfma031&namespaces=MSS,654,0,0
1603893660316,648,Configs/Users GET,200,OK,Sample Thread Group 1-452,text,true,,7939,0,10,10,http://config.lte.cx-shop-nonprod.us-east-1.aws.sysco.net/configs/users?userId=perfma058&namespaces=MSS,648,0,0
1603893660323,654,Configs/Users GET,200,OK,Sample Thread Group 1-451,text,true,,8223,0,10,10,http://config.lte.cx-shop-nonprod.us-east-1.aws.sysco.net/configs/users?userId=perfma008&namespaces=MSS,654,0,0
1603893660361,643,Configs/Users GET,200,OK,Sample Thread Group 1-453,text,true,,7939,0,10,10,http://config.lte.cx-shop-nonprod.us-east-1.aws.sysco.net/configs/users?userId=perfma058&namespaces=MSS,643,0,0
1603893660336,692,Configs/Users GET,200,OK,Sample Thread Group 1-456,text,true,,13015,0,10,10,http://config.lte.cx-shop-nonprod.us-east-1.aws.sysco.net/configs/users?userId=perfma031&namespaces=MSS,689,0,0
1603893660578,684,Configs/Users GET,200,OK,Sample Thread Group 1-457,text,true,,13015,0,10,10,http://config.lte.cx-shop-nonprod.us-east-1.aws.sysco.net/configs/users?userId=perfma031&namespaces=MSS,681,0,0
1603893660592,672,Configs/Users GET,200,OK,Sample Thread Group 1-454,text,true,,7939,0,10,10,http://config.lte.cx-shop-nonprod.us-east-1.aws.sysco.net/configs/users?userId=perfma058&namespaces=MSS,672,0,0
1603893660720,617,Configs/Users GET,200,OK,Sample Thread Group 1-458,text,true,,1243,0,10,10,http://config.lte.cx-shop-nonprod.us-east-1.aws.sysco.net/configs/users?userId=perfma153&namespaces=MSS,617,0,0
1603893660752,620,Configs/Users GET,200,OK,Sample Thread Group 1-459,text,true,,1243,0,10,10,http://config.lte.cx-shop-nonprod.us-east-1.aws.sysco.net/configs/users?userId=perfma153&namespaces=MSS,620,0,0
1603893660897,629,Configs/Users GET,200,OK,Sample Thread Group 1-460,text,true,,2866,0,10,10,http://config.lte.cx-shop-nonprod.us-east-1.aws.sysco.net/configs/users?userId=perfma048&namespaces=MSS,629,0,0
1603893660918,647,Configs/Users GET,200,OK,Sample Thread Group 1-455,text,true,,7939,0,10,10,http://config.lte.cx-shop-nonprod.us-east-1.aws.sysco.net/configs/users?userId=perfma058&namespaces=MSS,647,0,0
1603893660977,628,Configs/Users GET,200,OK,Sample Thread Group 1-451,text,true,,2257,0,10,10,http://config.lte.cx-shop-nonprod.us-east-1.aws.sysco.net/configs/users?userId=perfma140&namespaces=MSS,628,0,0
1603893660964,665,Configs/Users GET,200,OK,Sample Thread Group 1-452,text,true,,8223,0,10,10,http://config.lte.cx-shop-nonprod.us-east-1.aws.sysco.net/configs/users?userId=perfma008&namespaces=MSS,665,0,0
1603893661004,633,Configs/Users GET,200,OK,Sample Thread Group 1-453,text,true,,8223,0,10,10,http://config.lte.cx-shop-nonprod.us-east-1.aws.sysco.net/configs/users?userId=perfma008&namespaces=MSS,633,0,0
1603893661028,643,Configs/Users GET,200,OK,Sample Thread Group 1-456,text,true,,7939,0,10,10,http://config.lte.cx-shop-nonprod.us-east-1.aws.sysco.net/configs/users?userId=perfma058&namespaces=MSS,643,0,0
1603893661262,648,Configs/Users GET,200,OK,Sample Thread Group 1-457,text,true,,7939,0,10,10,http://config.lte.cx-shop-nonprod.us-east-1.aws.sysco.net/configs/users?userId=perfma058&namespaces=MSS,648,0,0
1603893661264,712,Configs/Users GET,200,OK,Sample Thread Group 1-454,text,true,,8223,0,10,10,http://config.lte.cx-shop-nonprod.us-east-1.aws.sysco.net/configs/users?userId=perfma008&namespaces=MSS,712,0,0
1603893661337,650,Configs/Users GET,200,OK,Sample Thread Group 1-458,text,true,,13015,0,10,10,http://config.lte.cx-shop-nonprod.us-east-1.aws.sysco.net/configs/users?userId=perfma031&namespaces=MSS,650,0,0
1603893661372,661,Configs/Users GET,200,OK,Sample Thread Group 1-459,text,true,,13015,0,10,10,http://config.lte.cx-shop-nonprod.us-east-1.aws.sysco.net/configs/users?userId=perfma031&namespaces=MSS,660,0,0
1603893661526,623,Configs/Users GET,200,OK,Sample Thread Group 1-460,text,true,,1243,0,10,10,http://config.lte.cx-shop-nonprod.us-east-1.aws.sysco.net/configs/users?userId=perfma153&namespaces=MSS,623,0,0
1603893661565,656,Configs/Users GET,200,OK,Sample Thread Group 1-455,text,true,,8223,0,10,10,http://config.lte.cx-shop-nonprod.us-east-1.aws.sysco.net/configs/users?userId=perfma008&namespaces=MSS,656,0,0
1603893661605,631,Configs/Users GET,200,OK,Sample Thread Group 1-451,text,true,,2866,0,10,10,http://config.lte.cx-shop-nonprod.us-east-1.aws.sysco.net/configs/users?userId=perfma098&namespaces=MSS,631,0,0
1603893661629,619,Configs/Users GET,200,OK,Sample Thread Group 1-452,text,true,,2257,0,10,10,http://config.lte.cx-shop-nonprod.us-east-1.aws.sysco.net/configs/users?userId=perfma140&namespaces=MSS,619,0,0
1603893661638,617,Configs/Users GET,200,OK,Sample Thread Group 1-453,text,true,,2257,0,10,10,http://config.lte.cx-shop-nonprod.us-east-1.aws.sysco.net/configs/users?userId=perfma140&namespaces=MSS,616,0,0
1603893661671,653,Configs/Users GET,200,OK,Sample Thread Group 1-456,text,true,,8223,0,10,10,http://config.lte.cx-shop-nonprod.us-east-1.aws.sysco.net/configs/users?userId=perfma008&namespaces=MSS,653,0,0
1603893661911,653,Configs/Users GET,200,OK,Sample Thread Group 1-457,text,true,,8223,0,10,10,http://config.lte.cx-shop-nonprod.us-east-1.aws.sysco.net/configs/users?userId=perfma008&namespaces=MSS,653,0,0
1603893661976,622,Configs/Users GET,200,OK,Sample Thread Group 1-454,text,true,,2257,0,10,10,http://config.lte.cx-shop-nonprod.us-east-1.aws.sysco.net/configs/users?userId=perfma140&namespaces=MSS,622,0,0
1603893661988,646,Configs/Users GET,200,OK,Sample Thread Group 1-458,text,true,,7939,0,10,10,http://config.lte.cx-shop-nonprod.us-east-1.aws.sysco.net/configs/users?userId=perfma058&namespaces=MSS,646,0,0
1603893662033,663,Configs/Users GET,200,OK,Sample Thread Group 1-459,text,true,,7939,0,10,10,http://config.lte.cx-shop-nonprod.us-east-1.aws.sysco.net/configs/users?userId=perfma058&namespaces=MSS,663,0,0
1603893662149,647,Configs/Users GET,200,OK,Sample Thread Group 1-460,text,true,,13015,0,10,10,http://config.lte.cx-shop-nonprod.us-east-1.aws.sysco.net/configs/users?userId=perfma031&namespaces=MSS,645,0,0
1603893662222,623,Configs/Users GET,200,OK,Sample Thread Group 1-455,text,true,,2257,0,10,10,http://config.lte.cx-shop-nonprod.us-east-1.aws.sysco.net/configs/users?userId=perfma140&namespaces=MSS,623,0,0
1603893662236,636,Configs/Users GET,200,OK,Sample Thread Group 1-451,text,true,,4491,0,10,10,http://config.lte.cx-shop-nonprod.us-east-1.aws.sysco.net/configs/users?userId=perfma025&namespaces=MSS,636,0,0
1603893662248,644,Configs/Users GET,200,OK,Sample Thread Group 1-452,text,true,,2866,0,10,10,http://config.lte.cx-shop-nonprod.us-east-1.aws.sysco.net/configs/users?userId=perfma098&namespaces=MSS,644,0,0
1603893662255,638,Configs/Users GET,200,OK,Sample Thread Group 1-453,text,true,,2866,0,10,10,http://config.lte.cx-shop-nonprod.us-east-1.aws.sysco.net/configs/users?userId=perfma098&namespaces=MSS,638,0,0
1603893662324,628,Configs/Users GET,200,OK,Sample Thread Group 1-456,text,true,,2257,0,10,10,http://config.lte.cx-shop-nonprod.us-east-1.aws.sysco.net/configs/users?userId=perfma140&namespaces=MSS,628,0,0
1603893662565,648,Configs/Users GET,200,OK,Sample Thread Group 1-457,text,true,,2257,0,10,10,http://config.lte.cx-shop-nonprod.us-east-1.aws.sysco.net/configs/users?userId=perfma140&namespaces=MSS,647,0,0
1603893662598,637,Configs/Users GET,200,OK,Sample Thread Group 1-454,text,true,,2866,0,10,10,http://config.lte.cx-shop-nonprod.us-east-1.aws.sysco.net/configs/users?userId=perfma098&namespaces=MSS,637,0,0
1603893662634,644,Configs/Users GET,200,OK,Sample Thread Group 1-458,text,true,,8223,0,10,10,http://config.lte.cx-shop-nonprod.us-east-1.aws.sysco.net/configs/users?userId=perfma008&namespaces=MSS,644,0,0
1603893662696,635,Configs/Users GET,200,OK,Sample Thread Group 1-459,text,true,,8223,0,10,10,http://config.lte.cx-shop-nonprod.us-east-1.aws.sysco.net/configs/users?userId=perfma008&namespaces=MSS,635,0,0
1603893662796,649,Configs/Users GET,200,OK,Sample Thread Group 1-460,text,true,,7939,0,10,10,http://config.lte.cx-shop-nonprod.us-east-1.aws.sysco.net/configs/users?userId=perfma058&namespaces=MSS,649,0,0
1603893662845,625,Configs/Users GET,200,OK,Sample Thread Group 1-455,text,true,,2866,0,10,10,http://config.lte.cx-shop-nonprod.us-east-1.aws.sysco.net/configs/users?userId=perfma098&namespaces=MSS,625,0,0
1603893662892,627,Configs/Users GET,200,OK,Sample Thread Group 1-452,text,true,,4491,0,10,10,http://config.lte.cx-shop-nonprod.us-east-1.aws.sysco.net/configs/users?userId=perfma025&namespaces=MSS,627,0,0
1603893662872,658,Configs/Users GET,200,OK,Sample Thread Group 1-451,text,true,,2866,0,10,10,http://config.lte.cx-shop-nonprod.us-east-1.aws.sysco.net/configs/users?userId=perfma113&namespaces=MSS,658,0,0
1603893662893,644,Configs/Users GET,200,OK,Sample Thread Group 1-453,text,true,,4491,0,10,10,http://config.lte.cx-shop-nonprod.us-east-1.aws.sysco.net/configs/users?userId=perfma025&namespaces=MSS,644,0,0
1603893662953,655,Configs/Users GET,200,OK,Sample Thread Group 1-456,text,true,,2866,0,10,10,http://config.lte.cx-shop-nonprod.us-east-1.aws.sysco.net/configs/users?userId=perfma098&namespaces=MSS,655,0,0
1603893663214,629,Configs/Users GET,200,OK,Sample Thread Group 1-457,text,true,,2866,0,10,10,http://config.lte.cx-shop-nonprod.us-east-1.aws.sysco.net/configs/users?userId=perfma098&namespaces=MSS,629,0,0
1603893663237,656,Configs/Users GET,200,OK,Sample Thread Group 1-454,text,true,,4491,0,10,10,http://config.lte.cx-shop-nonprod.us-east-1.aws.sysco.net/configs/users?userId=perfma025&namespaces=MSS,656,0,0
1603893663280,662,Configs/Users GET,200,OK,Sample Thread Group 1-458,text,true,,2257,0,10,10,http://config.lte.cx-shop-nonprod.us-east-1.aws.sysco.net/configs/users?userId=perfma140&namespaces=MSS,662,0,0
1603893663332,636,Configs/Users GET,200,OK,Sample Thread Group 1-459,text,true,,2257,0,10,10,http://config.lte.cx-shop-nonprod.us-east-1.aws.sysco.net/configs/users?userId=perfma140&namespaces=MSS,636,0,0
1603893663447,644,Configs/Users GET,200,OK,Sample Thread Group 1-460,text,true,,8223,0,10,10,http://config.lte.cx-shop-nonprod.us-east-1.aws.sysco.net/configs/users?userId=perfma008&namespaces=MSS,644,0,0
1603893663471,647,Configs/Users GET,200,OK,Sample Thread Group 1-455,text,true,,4491,0,10,10,http://config.lte.cx-shop-nonprod.us-east-1.aws.sysco.net/configs/users?userId=perfma025&namespaces=MSS,647,0,0
1603893663520,633,Configs/Users GET,200,OK,Sample Thread Group 1-452,text,true,,2866,0,10,10,http://config.lte.cx-shop-nonprod.us-east-1.aws.sysco.net/configs/users?userId=perfma113&namespaces=MSS,633,0,0
1603893663531,625,Configs/Users GET,200,OK,Sample Thread Group 1-451,text,true,,2663,0,10,10,http://config.lte.cx-shop-nonprod.us-east-1.aws.sysco.net/configs/users?userId=perfma151&namespaces=MSS,625,0,0
1603893663538,640,Configs/Users GET,200,OK,Sample Thread Group 1-453,text,true,,2866,0,10,10,http://config.lte.cx-shop-nonprod.us-east-1.aws.sysco.net/configs/users?userId=perfma113&namespaces=MSS,640,0,0
1603893663608,659,Configs/Users GET,200,OK,Sample Thread Group 1-456,text,true,,4491,0,10,10,http://config.lte.cx-shop-nonprod.us-east-1.aws.sysco.net/configs/users?userId=perfma025&namespaces=MSS,659,0,0
1603893663843,628,Configs/Users GET,200,OK,Sample Thread Group 1-457,text,true,,4491,0,10,10,http://config.lte.cx-shop-nonprod.us-east-1.aws.sysco.net/configs/users?userId=perfma025&namespaces=MSS,628,0,0
1603893663893,622,Configs/Users GET,200,OK,Sample Thread Group 1-454,text,true,,2866,0,10,10,http://config.lte.cx-shop-nonprod.us-east-1.aws.sysco.net/configs/users?userId=perfma113&namespaces=MSS,622,0,0
1603893663942,630,Configs/Users GET,200,OK,Sample Thread Group 1-458,text,true,,2866,0,10,10,http://config.lte.cx-shop-nonprod.us-east-1.aws.sysco.net/configs/users?userId=perfma098&namespaces=MSS,630,0,0
1603893663968,634,Configs/Users GET,200,OK,Sample Thread Group 1-459,text,true,,2866,0,10,10,http://config.lte.cx-shop-nonprod.us-east-1.aws.sysco.net/configs/users?userId=perfma098&namespaces=MSS,634,0,0
1603893664091,632,Configs/Users GET,200,OK,Sample Thread Group 1-460,text,true,,2257,0,10,10,http://config.lte.cx-shop-nonprod.us-east-1.aws.sysco.net/configs/users?userId=perfma140&namespaces=MSS,632,0,0
1603893664118,625,Configs/Users GET,200,OK,Sample Thread Group 1-455,text,true,,2866,0,10,10,http://config.lte.cx-shop-nonprod.us-east-1.aws.sysco.net/configs/users?userId=perfma113&namespaces=MSS,625,0,0
1603893664159,626,Configs/Users GET,200,OK,Sample Thread Group 1-461,text,true,,2866,0,10,10,http://config.lte.cx-shop-nonprod.us-east-1.aws.sysco.net/configs/users?userId=perfma048&namespaces=MSS,626,0,0
1603893664154,632,Configs/Users GET,200,OK,Sample Thread Group 1-452,text,true,,2663,0,10,10,http://config.lte.cx-shop-nonprod.us-east-1.aws.sysco.net/configs/users?userId=perfma151&namespaces=MSS,632,0,0
1603893664178,627,Configs/Users GET,200,OK,Sample Thread Group 1-453,text,true,,2663,0,10,10,http://config.lte.cx-shop-nonprod.us-east-1.aws.sysco.net/configs/users?userId=perfma151&namespaces=MSS,627,0,0
1603893664268,634,Configs/Users GET,200,OK,Sample Thread Group 1-456,text,true,,2866,0,10,10,http://config.lte.cx-shop-nonprod.us-east-1.aws.sysco.net/configs/users?userId=perfma113&namespaces=MSS,634,0,0
1603893664471,629,Configs/Users GET,200,OK,Sample Thread Group 1-457,text,true,,2866,0,10,10,http://config.lte.cx-shop-nonprod.us-east-1.aws.sysco.net/configs/users?userId=perfma113&namespaces=MSS,629,0,0
1603893664515,624,Configs/Users GET,200,OK,Sample Thread Group 1-454,text,true,,2663,0,10,10,http://config.lte.cx-shop-nonprod.us-east-1.aws.sysco.net/configs/users?userId=perfma151&namespaces=MSS,624,0,0
1603893664572,642,Configs/Users GET,200,OK,Sample Thread Group 1-458,text,true,,4491,0,10,10,http://config.lte.cx-shop-nonprod.us-east-1.aws.sysco.net/configs/users?userId=perfma025&namespaces=MSS,642,0,0
1603893664602,631,Configs/Users GET,200,OK,Sample Thread Group 1-459,text,true,,4491,0,10,10,http://config.lte.cx-shop-nonprod.us-east-1.aws.sysco.net/configs/users?userId=perfma025&namespaces=MSS,631,0,0
1603893664723,628,Configs/Users GET,200,OK,Sample Thread Group 1-460,text,true,,2866,0,10,10,http://config.lte.cx-shop-nonprod.us-east-1.aws.sysco.net/configs/users?userId=perfma098&namespaces=MSS,628,0,0
1603893664743,617,Configs/Users GET,200,OK,Sample Thread Group 1-455,text,true,,2663,0,10,10,http://config.lte.cx-shop-nonprod.us-east-1.aws.sysco.net/configs/users?userId=perfma151&namespaces=MSS,617,0,0
1603893664785,620,Configs/Users GET,200,OK,Sample Thread Group 1-461,text,true,,1243,0,10,10,http://config.lte.cx-shop-nonprod.us-east-1.aws.sysco.net/configs/users?userId=perfma153&namespaces=MSS,620,0,0
1603893664787,635,Configs/Users GET,200,OK,Sample Thread Group 1-462,text,true,,2866,0,10,10,http://config.lte.cx-shop-nonprod.us-east-1.aws.sysco.net/configs/users?userId=perfma048&namespaces=MSS,635,0,0
1603893664806,623,Configs/Users GET,200,OK,Sample Thread Group 1-463,text,true,,2866,0,10,10,http://config.lte.cx-shop-nonprod.us-east-1.aws.sysco.net/configs/users?userId=perfma048&namespaces=MSS,623,0,0
1603893664902,623,Configs/Users GET,200,OK,Sample Thread Group 1-456,text,true,,2663,0,10,10,http://config.lte.cx-shop-nonprod.us-east-1.aws.sysco.net/configs/users?userId=perfma151&namespaces=MSS,623,0,0
1603893665100,623,Configs/Users GET,200,OK,Sample Thread Group 1-457,text,true,,2663,0,10,10,http://config.lte.cx-shop-nonprod.us-east-1.aws.sysco.net/configs/users?userId=perfma151&namespaces=MSS,623,0,0
1603893665143,633,Configs/Users GET,200,OK,Sample Thread Group 1-464,text,true,,2866,0,10,10,http://config.lte.cx-shop-nonprod.us-east-1.aws.sysco.net/configs/users?userId=perfma048&namespaces=MSS,633,0,0
1603893665214,634,Configs/Users GET,200,OK,Sample Thread Group 1-458,text,true,,2866,0,10,10,http://config.lte.cx-shop-nonprod.us-east-1.aws.sysco.net/configs/users?userId=perfma113&namespaces=MSS,634,0,0
